"Player Height {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
1.610,353.922,353.805,0.235,0.443,0.000,25.294,,
1.609,354.323,353.754,0.342,0.449,0.000,25.429,,
1.609,354.576,354.015,0.255,0.455,0.000,25.571,,
1.609,354.673,354.661,0.142,0.461,0.000,25.708,,
1.608,355.225,354.528,0.128,0.464,0.000,25.834,,
1.607,355.454,354.149,0.145,0.434,0.000,25.965,,
1.607,355.596,354.442,0.200,0.402,0.000,26.097,,
1.607,355.310,355.363,0.509,0.369,0.000,26.241,,
1.608,354.761,357.250,1.005,0.345,0.000,26.371,,
1.609,354.301,358.703,1.409,0.325,0.000,26.501,,
1.609,354.134,359.147,1.512,0.308,0.000,26.630,,
1.608,354.637,359.804,1.406,0.292,0.000,26.749,,
1.607,354.871,0.195,1.451,0.277,0.000,26.881,,
1.607,354.989,1.352,1.332,0.265,0.000,27.000,,
1.607,355.138,1.838,1.274,0.253,0.000,27.123,,
1.606,355.371,2.189,1.266,0.244,0.000,27.241,,
1.605,355.985,3.412,0.871,0.235,0.000,27.365,,
1.604,356.620,5.064,0.175,0.229,0.000,27.492,,
1.603,357.296,6.977,359.438,0.229,0.000,27.613,,
1.599,359.276,11.243,358.550,0.237,0.000,27.735,,
1.598,0.173,12.180,358.283,0.249,0.000,27.877,,
1.596,1.267,12.911,358.086,0.264,0.000,28.014,,
1.595,2.040,13.324,358.159,0.283,0.000,28.160,,
1.594,2.637,13.947,358.350,0.323,0.000,28.276,,
1.593,3.010,14.478,358.427,0.366,0.000,28.385,,
1.593,3.071,14.796,358.466,0.391,0.000,28.505,,
1.593,3.253,14.794,358.602,0.409,0.000,28.634,,
1.592,3.356,15.036,358.564,0.425,0.000,28.749,,
1.592,3.514,15.571,358.513,0.443,0.000,28.869,,
1.589,4.735,19.035,358.503,0.466,0.000,28.985,,
1.585,6.588,22.721,358.505,0.501,0.000,29.123,,
1.580,9.001,26.771,359.550,0.546,0.000,29.254,,
1.578,9.937,28.074,0.010,0.592,0.000,29.372,,
1.569,13.420,33.277,1.424,0.646,0.000,29.488,,
1.562,16.021,38.460,2.931,0.713,0.000,29.608,,
1.557,17.619,45.463,3.917,0.713,0.000,29.608,,
1.555,18.238,49.005,4.181,0.713,0.000,29.608,,
1.554,18.867,56.825,4.430,0.713,0.000,29.608,,
1.553,19.033,61.999,4.922,0.713,0.000,29.608,,
1.554,18.892,60.792,4.518,0.727,0.000,29.664,,
1.561,15.945,48.548,1.791,0.718,0.000,29.746,,
1.565,14.702,27.391,358.981,0.698,0.000,29.863,,
1.567,14.891,8.821,358.442,0.642,0.000,29.980,,
1.567,14.262,315.568,357.142,0.514,0.000,30.023,,
1.569,13.332,296.268,357.707,0.359,0.000,30.021,,
1.569,12.876,281.152,358.314,0.225,0.000,29.957,,
1.566,12.883,272.914,357.262,0.109,0.000,29.881,,
1.570,11.962,261.820,358.528,0.011,0.000,29.771,,
1.572,11.466,253.301,359.904,-0.014,0.000,29.595,,
1.566,10.622,232.658,359.967,0.050,0.000,29.422,,
1.576,7.475,214.899,359.918,0.189,0.000,29.247,,
1.583,5.944,200.234,2.578,0.382,0.000,29.103,,
1.586,7.143,187.413,3.625,0.609,0.000,28.997,,
1.589,6.920,183.805,3.344,0.733,0.000,28.954,,
1.588,7.130,182.344,2.341,0.779,0.000,28.845,,
1.585,7.618,181.427,0.037,0.821,0.000,28.733,,
1.585,7.463,181.994,359.382,0.861,0.000,28.620,,
1.590,5.494,181.446,1.605,0.920,0.000,28.416,,
1.593,4.252,180.611,1.836,0.900,0.000,28.213,,
1.589,4.391,180.689,1.547,0.776,0.000,28.018,,
1.587,5.130,180.730,1.173,0.739,0.000,27.906,,
1.588,4.900,180.697,1.110,0.724,0.000,27.799,,
1.593,3.569,179.182,2.327,0.705,0.000,27.600,,
1.604,359.936,179.776,2.452,0.687,0.000,27.400,,
1.606,358.650,181.392,2.286,0.673,0.000,27.297,,
1.609,357.422,181.926,2.585,0.654,0.000,27.192,,
1.609,357.961,181.515,1.369,0.612,0.000,26.989,,
1.610,357.657,181.747,0.423,0.590,0.000,26.882,,
1.610,357.745,181.613,0.260,0.569,0.000,26.778,,
1.607,359.481,180.790,0.374,0.530,0.000,26.573,,
1.607,359.564,180.972,0.558,0.496,0.000,26.375,,
1.606,0.195,181.532,0.680,0.474,0.000,26.163,,
1.600,3.284,182.580,0.977,0.456,0.000,25.963,,
1.599,4.187,182.705,0.675,0.438,0.000,25.763,,
1.598,4.376,182.957,0.187,0.419,0.000,25.566,,
1.595,5.723,183.351,359.509,0.399,0.000,25.369,,
1.594,6.139,183.694,359.605,0.387,0.000,25.261,,
1.594,6.379,184.102,359.769,0.366,0.000,25.067,,
1.595,6.002,186.518,359.914,0.339,0.000,24.876,,
1.596,5.175,187.750,359.919,0.306,0.000,24.678,,
1.597,4.550,188.125,359.570,0.273,0.000,24.489,,
1.598,4.122,187.618,359.649,0.241,0.000,24.302,,
1.599,3.934,186.778,359.781,0.211,0.000,24.113,,
1.599,3.821,184.852,359.849,0.188,0.000,23.920,,
1.599,3.479,183.308,359.664,0.204,0.000,23.735,,
1.599,3.451,183.334,359.709,0.278,0.000,23.539,,
1.599,3.593,183.427,359.784,0.347,0.000,23.347,,
1.599,3.967,183.388,359.923,0.396,0.000,23.156,,
1.598,4.053,183.501,0.020,0.334,0.000,22.958,,
1.598,4.277,183.764,0.088,0.275,0.000,22.762,,
1.598,4.195,183.718,0.025,0.215,0.000,22.530,,
1.599,3.740,183.721,359.883,0.180,0.000,22.305,,
1.599,3.815,183.926,359.985,0.150,0.000,22.059,,
1.600,3.434,184.029,0.200,0.121,0.000,21.839,,
1.600,3.395,184.072,0.275,0.093,0.000,21.618,,
1.600,3.104,184.321,0.290,0.064,0.000,21.399,,
1.601,2.855,186.384,0.464,0.024,0.000,21.162,,
1.602,2.159,190.932,0.817,-0.031,0.000,20.943,,
1.602,1.723,193.391,1.110,-0.093,0.000,20.734,,
1.602,1.603,195.541,1.000,-0.162,0.000,20.529,,
1.602,2.001,199.264,0.419,-0.240,0.000,20.337,,
1.601,2.195,200.446,0.501,-0.326,0.000,20.137,,
1.602,1.923,199.082,0.247,-0.326,0.000,20.137,,
1.603,1.603,200.474,359.935,-0.326,0.000,20.137,,
1.575,15.331,206.644,359.103,-0.326,0.000,20.137,,
1.561,21.617,208.099,359.244,-0.326,0.000,20.137,,
1.558,23.148,207.574,358.771,-0.326,0.000,20.137,,
1.555,23.822,207.041,359.479,-0.326,0.000,20.137,,
1.551,24.911,205.978,359.559,-0.326,0.000,20.137,,
1.549,24.295,203.158,358.568,-0.326,0.000,20.137,,
1.540,26.173,201.999,358.297,-0.326,0.000,20.137,,
1.540,25.813,200.661,358.226,-0.326,0.000,20.137,,
1.538,25.997,201.534,358.328,-0.326,0.000,20.137,,
1.539,25.337,201.880,358.632,-0.326,0.000,20.137,,
1.545,22.753,198.034,358.053,-0.326,0.000,20.137,,
1.546,22.637,194.506,359.989,-0.326,0.000,20.137,,
1.551,21.520,199.165,359.688,-0.326,0.000,20.137,,
1.550,21.893,202.259,0.838,-0.401,0.000,19.871,,
1.551,21.652,203.151,1.260,-0.468,0.000,19.621,,
1.552,21.060,202.513,2.067,-0.516,0.000,19.382,,
1.552,21.824,200.412,2.135,-0.412,0.000,19.139,,
1.545,24.161,218.312,3.450,-0.273,0.000,18.869,,
1.547,21.380,240.789,7.115,-0.253,0.000,18.644,,
1.547,19.902,247.956,8.296,-0.258,0.000,18.490,,
1.553,15.986,261.979,10.907,-0.318,0.000,18.268,,
1.558,14.110,263.984,9.246,-0.318,0.000,18.268,,
1.559,13.629,268.418,9.346,-0.318,0.000,18.268,,
1.560,13.504,270.032,8.856,-0.318,0.000,18.268,,
1.563,12.907,271.360,8.502,-0.318,0.000,18.268,,
1.566,12.379,275.422,7.899,-0.318,0.000,18.268,,
1.570,11.379,282.445,5.703,-0.318,0.000,18.268,,
1.573,10.585,288.851,3.349,-0.318,0.000,18.268,,
1.574,10.278,295.522,1.819,-0.318,0.000,18.268,,
1.576,9.875,294.954,2.209,-0.409,0.000,18.307,,
1.580,9.506,273.040,0.869,-0.539,0.000,18.338,,
1.583,9.191,220.101,356.967,-0.553,0.000,18.134,,
1.582,9.827,206.731,358.458,-0.499,0.000,18.029,,
1.581,10.176,202.837,359.171,-0.434,0.000,17.925,,
1.581,10.022,198.595,0.215,-0.362,0.000,17.824,,
1.582,9.802,190.296,0.741,-0.276,0.000,17.737,,
1.582,9.803,186.339,0.839,-0.184,0.000,17.656,,
1.584,9.489,185.317,0.719,-0.088,0.000,17.575,,
1.585,9.156,185.382,0.803,0.003,0.000,17.499,,
1.586,8.871,185.549,0.726,0.097,0.000,17.419,,
1.587,8.323,185.318,0.465,0.148,0.000,17.321,,
1.588,7.593,184.554,0.415,0.182,0.000,17.217,,
1.589,7.404,183.861,0.321,0.217,0.000,17.113,,
1.589,7.213,183.090,0.230,0.255,0.000,17.007,,
1.590,6.924,182.090,0.179,0.294,0.000,16.904,,
1.591,6.288,180.051,359.875,0.337,0.000,16.799,,
1.592,5.903,178.670,359.532,0.382,0.000,16.698,,
1.592,5.518,177.660,359.371,0.429,0.000,16.594,,
1.593,5.151,176.956,359.242,0.478,0.000,16.490,,
1.593,4.914,176.253,358.829,0.491,0.000,16.378,,
1.594,4.686,176.332,358.714,0.469,0.000,16.255,,
1.594,4.683,178.069,358.822,0.435,0.000,16.121,,
1.594,4.684,179.667,359.091,0.401,0.000,15.997,,
1.594,4.948,180.979,359.190,0.367,0.000,15.886,,
1.593,5.029,181.201,359.003,0.337,0.000,15.772,,
1.594,4.904,181.192,358.874,0.333,0.000,15.661,,
1.594,4.765,181.248,358.836,0.345,0.000,15.554,,
1.594,4.683,181.372,358.750,0.357,0.000,15.447,,
1.595,4.606,181.439,358.817,0.370,0.000,15.337,,
1.595,4.523,181.412,358.843,0.381,0.000,15.231,,
1.595,4.482,181.517,358.958,0.393,0.000,15.124,,
1.595,4.313,181.905,359.040,0.401,0.000,15.021,,
1.595,4.683,185.364,359.693,0.333,0.000,14.828,,
1.594,5.413,187.570,0.409,0.264,0.000,14.641,,
1.594,5.333,187.820,0.424,0.244,0.000,14.440,,
1.594,5.136,187.696,0.589,0.239,0.000,14.234,,
1.595,4.891,187.473,0.801,0.236,0.000,14.046,,
1.595,4.759,187.232,0.954,0.223,0.000,13.860,,
1.595,4.774,187.203,0.983,0.186,0.000,13.677,,
1.595,4.613,186.280,1.226,0.152,0.000,13.491,,
1.594,5.043,184.447,1.244,0.127,0.000,13.299,,
1.595,4.762,182.108,0.968,0.111,0.000,13.115,,
1.595,4.562,182.155,1.073,0.097,0.000,12.930,,
1.595,4.521,181.408,1.147,0.084,0.000,12.743,,
1.596,4.155,179.685,1.169,0.078,0.000,12.563,,
1.596,4.212,178.415,1.166,0.075,0.000,12.378,,
1.597,3.401,175.653,0.911,0.080,0.000,12.195,,
1.601,1.224,176.234,0.683,0.087,0.000,12.015,,
1.600,1.740,178.646,1.531,0.088,0.000,11.835,,
1.601,1.607,180.671,1.873,0.081,0.000,11.660,,
1.601,1.485,181.644,2.073,0.071,0.000,11.477,,
1.601,1.476,181.913,1.942,0.063,0.000,11.354,,
1.601,1.394,181.980,1.718,0.056,0.000,11.249,,
1.602,0.792,182.273,1.485,0.048,0.000,11.135,,
1.604,359.616,183.252,1.514,0.032,0.000,10.949,,
1.603,0.106,183.269,2.320,0.016,0.000,10.766,,
1.602,0.912,183.189,2.698,0.001,0.000,10.590,,
1.602,0.535,183.852,2.783,-0.015,0.000,10.419,,
1.604,359.393,183.779,2.750,-0.033,0.000,10.237,,
1.609,356.917,182.998,2.213,-0.048,0.000,10.066,,
1.611,355.401,182.941,1.860,-0.063,0.000,9.886,,
1.622,349.108,182.600,1.663,-0.076,0.000,9.704,,
1.634,341.387,181.740,2.066,-0.088,0.000,9.521,,
1.638,337.794,181.110,2.340,-0.097,0.000,9.329,,
1.643,334.185,180.585,2.635,-0.105,0.000,9.132,,
1.645,332.228,179.979,3.023,-0.111,0.000,8.934,,
1.634,340.066,178.491,3.146,-0.113,0.000,8.737,,
1.618,350.055,176.694,3.445,-0.108,0.000,8.544,,
1.607,356.968,176.830,3.578,-0.101,0.000,8.340,,
1.600,0.956,177.540,3.534,-0.095,0.000,8.135,,
1.598,2.471,178.531,2.969,-0.092,0.000,7.940,,
1.596,3.645,179.714,2.371,-0.094,0.000,7.738,,
1.595,4.270,180.182,2.000,-0.097,0.000,7.544,,
1.595,4.174,179.742,2.049,-0.100,0.000,7.345,,
1.597,3.086,179.255,2.185,-0.101,0.000,7.147,,
1.598,2.426,178.942,1.982,-0.101,0.000,6.948,,
1.600,1.405,178.584,1.818,-0.099,0.000,6.748,,
1.602,0.595,178.411,1.551,-0.096,0.000,6.549,,
1.602,0.156,178.521,1.366,-0.094,0.000,6.352,,
1.604,359.528,178.644,1.065,-0.093,0.000,6.150,,
1.604,359.083,178.289,0.750,-0.091,0.000,5.949,,
1.605,358.766,178.093,0.479,-0.087,0.000,5.740,,
1.605,358.780,177.912,0.333,-0.084,0.000,5.549,,
1.604,359.119,177.675,0.226,-0.078,0.000,5.354,,
1.604,359.357,177.460,0.215,-0.073,0.000,5.153,,
1.603,359.668,177.135,0.202,-0.066,0.000,4.961,,
1.602,0.323,177.034,0.211,-0.059,0.000,4.776,,
1.601,1.039,177.206,0.302,-0.053,0.000,4.593,,
1.599,1.897,177.459,0.400,-0.048,0.000,4.402,,
1.596,3.373,177.444,0.368,-0.041,0.000,4.209,,
1.591,5.987,176.981,0.281,-0.033,0.000,4.015,,
1.591,5.792,176.317,0.274,-0.024,0.000,3.827,,
1.590,6.407,175.734,0.287,-0.013,0.000,3.640,,
1.590,6.530,174.864,0.061,0.001,0.000,3.449,,
1.591,6.052,175.637,0.172,0.014,0.000,3.260,,
1.591,6.021,179.562,0.948,0.017,0.000,3.075,,
1.591,5.970,184.058,1.620,0.006,0.000,2.886,,
1.591,6.299,186.803,1.851,-0.018,0.000,2.694,,
1.590,6.884,184.437,0.946,-0.038,0.000,2.504,,
1.589,6.873,175.504,358.813,-0.033,0.000,2.317,,
1.590,6.520,166.214,357.196,0.005,0.000,2.129,,
1.589,6.793,166.214,357.168,0.047,0.000,1.949,,
1.589,6.988,171.762,357.969,0.082,0.000,1.748,,
1.588,7.296,182.234,359.894,0.083,0.000,1.553,,
1.589,5.801,208.249,2.307,0.016,0.000,1.380,,
1.588,5.166,226.891,3.564,-0.113,0.000,1.248,,
1.586,5.066,234.763,3.807,-0.261,0.000,1.136,,
1.584,5.276,244.175,4.764,-0.428,0.000,1.052,,
1.581,5.696,249.386,5.840,-0.585,0.000,0.981,,
1.579,5.627,251.209,7.025,-0.747,0.000,0.897,,
1.580,5.292,251.232,6.797,-0.747,0.000,0.897,,
1.582,5.310,239.487,5.787,-0.747,0.000,0.897,,
1.581,8.354,179.934,358.621,-0.747,0.000,0.897,,
1.584,5.583,132.857,353.638,-0.560,0.000,0.843,,
1.583,5.735,123.451,353.811,-0.460,0.000,0.800,,
1.587,4.384,116.711,355.492,-0.265,0.000,0.707,,
1.590,3.142,109.005,356.462,-0.061,0.000,0.647,,
1.591,2.327,107.058,356.995,0.139,0.000,0.602,,
1.593,1.450,106.436,357.448,0.339,0.000,0.561,,
1.593,1.418,106.935,357.290,0.538,0.000,0.565,,
1.592,1.666,108.164,356.960,0.737,0.000,0.601,,
1.590,2.491,109.950,356.492,0.944,0.000,0.630,,
1.589,3.014,110.808,355.989,1.142,0.000,0.654,,
1.588,3.099,111.394,355.672,1.339,0.000,0.675,,
1.588,3.176,111.838,355.451,1.536,0.000,0.694,,
1.589,3.063,112.518,355.792,1.735,0.000,0.710,,
1.590,2.587,112.636,356.384,1.936,0.000,0.726,,
1.591,2.058,112.222,356.137,2.126,0.000,0.742,,
1.592,1.668,111.925,355.920,2.318,0.000,0.753,,
1.592,1.464,111.733,355.568,2.510,0.000,0.697,,
1.592,1.585,111.681,355.464,2.700,0.000,0.641,,
1.592,1.709,111.303,355.118,2.889,0.000,0.588,,
1.590,2.381,109.473,354.097,3.078,0.000,0.542,,
1.582,4.910,105.162,352.073,3.280,0.000,0.507,,
1.575,7.142,104.547,351.760,3.472,0.000,0.480,,
1.575,7.987,105.190,356.098,3.654,0.000,0.431,,
1.576,6.723,105.642,357.979,3.826,0.000,0.329,,
1.576,6.357,104.362,359.450,4.022,0.000,0.293,,
1.579,6.296,100.611,1.637,4.224,0.000,0.270,,
1.583,6.236,98.182,1.577,4.431,0.000,0.258,,
1.588,6.345,95.828,1.737,4.635,0.000,0.255,,
1.595,4.477,93.827,1.820,4.745,0.000,0.259,,
1.594,4.829,90.514,358.649,4.942,0.000,0.274,,
1.591,5.516,88.212,356.424,5.136,0.000,0.299,,
1.595,4.335,90.612,356.862,5.330,0.000,0.320,,
1.603,1.186,92.634,0.806,5.514,0.000,0.330,,
1.607,359.247,94.610,1.698,5.703,0.000,0.333,,
1.610,357.766,96.300,1.887,5.896,0.000,0.330,,
1.613,355.764,97.641,2.171,6.081,0.000,0.324,,
1.618,353.879,98.531,2.843,6.268,0.000,0.313,,
1.618,354.013,98.272,3.571,6.456,0.000,0.302,,
1.618,354.026,98.778,3.492,6.644,0.000,0.291,,
1.620,352.461,99.085,3.890,6.838,0.000,0.279,,
1.626,348.441,99.028,4.416,7.024,0.000,0.267,,
1.635,342.735,98.563,4.901,7.211,0.000,0.256,,
1.639,339.459,98.868,5.064,7.394,0.000,0.246,,
1.640,338.533,98.201,5.122,7.580,0.000,0.237,,
1.640,338.626,97.150,5.308,7.766,0.000,0.232,,
1.640,338.620,96.314,5.312,7.954,0.000,0.230,,
1.639,339.260,96.208,5.067,8.135,0.000,0.228,,
1.636,341.496,95.799,4.749,8.319,0.000,0.228,,
1.635,341.752,95.516,4.725,8.507,0.000,0.229,,
1.635,341.685,95.434,4.780,8.689,0.000,0.230,,
1.635,341.710,94.948,4.918,8.872,0.000,0.232,,
1.635,342.057,94.415,5.077,9.049,0.000,0.236,,
1.635,342.130,94.136,5.048,9.226,0.000,0.241,,
1.635,342.263,94.268,4.903,9.409,0.000,0.246,,
1.635,342.122,94.442,4.787,9.593,0.000,0.251,,
1.634,342.285,94.558,4.780,9.771,0.000,0.255,,
1.634,342.769,94.653,4.834,9.954,0.000,0.259,,
1.634,342.841,94.552,4.946,10.126,0.000,0.262,,
1.634,342.753,94.618,4.994,10.322,0.000,0.266,,
1.634,342.785,94.764,4.976,10.496,0.000,0.269,,
1.632,343.873,94.882,4.983,10.672,0.000,0.272,,
1.620,350.879,96.626,4.258,10.848,0.000,0.272,,
1.601,1.896,99.787,2.902,11.032,0.000,0.261,,
1.586,10.121,102.675,2.515,11.221,0.000,0.240,,
1.584,11.426,102.806,2.347,11.405,0.000,0.218,,
1.584,11.576,102.727,2.262,11.584,0.000,0.197,,
1.585,11.172,102.501,2.334,11.770,0.000,0.176,,
1.586,10.775,102.288,2.404,11.972,0.000,0.153,,
1.587,10.346,102.166,2.259,12.155,0.000,0.135,,
1.587,10.381,102.251,2.066,12.336,0.000,0.122,,
1.587,10.309,102.379,1.970,12.512,0.000,0.134,,
1.587,10.173,102.624,1.952,12.688,0.000,0.146,,
1.588,9.869,102.954,2.071,12.879,0.000,0.160,,
1.589,9.491,103.357,2.092,13.005,0.000,0.168,,
1.589,9.305,103.718,2.126,13.141,0.000,0.174,,
1.590,9.241,105.205,2.238,13.347,0.000,0.174,,
1.589,9.314,106.035,2.237,13.531,0.000,0.166,,
1.589,9.386,106.029,2.167,13.712,0.000,0.156,,
1.590,9.252,105.897,2.275,13.906,0.000,0.140,,
1.590,8.874,105.866,2.412,14.082,0.000,0.123,,
1.591,8.694,106.065,2.451,14.261,0.000,0.104,,
1.591,8.602,106.550,2.366,14.436,0.000,0.085,,
1.590,8.823,107.201,2.207,14.619,0.000,0.062,,
1.590,8.767,107.865,2.168,14.801,0.000,0.038,,
1.591,8.366,108.227,1.994,14.978,0.000,0.012,,
1.591,8.173,109.120,1.904,15.157,0.000,-0.015,,
1.591,8.156,109.842,1.832,15.329,0.000,-0.045,,
1.591,8.178,110.126,1.726,15.515,0.000,-0.077,,
1.591,8.351,110.521,1.727,15.703,0.000,-0.111,,
1.591,8.269,110.962,1.552,15.881,0.000,-0.144,,
1.591,8.307,111.567,1.470,16.058,0.000,-0.179,,
1.590,8.528,113.658,1.251,16.241,0.000,-0.221,,
1.589,9.071,117.851,0.958,16.419,0.000,-0.275,,
1.585,10.760,130.560,359.974,16.492,0.000,-0.441,,
1.578,13.771,144.130,359.343,16.467,0.000,-0.515,,
1.571,16.430,150.558,359.233,16.409,0.000,-0.515,,
1.564,19.615,149.641,358.116,16.409,0.000,-0.515,,
1.558,22.478,143.238,356.790,16.409,0.000,-0.515,,
1.554,24.316,135.394,355.398,16.409,0.000,-0.515,,
1.553,25.100,131.834,355.873,16.409,0.000,-0.515,,
1.552,25.326,130.198,357.604,16.409,0.000,-0.515,,
1.552,25.278,129.310,358.632,16.409,0.000,-0.515,,
1.551,25.558,131.287,359.802,16.409,0.000,-0.515,,
1.552,25.098,137.490,1.585,16.409,0.000,-0.515,,
1.553,24.358,144.719,3.307,16.409,0.000,-0.515,,
1.552,24.154,152.413,4.203,16.409,0.000,-0.515,,
1.552,24.065,158.958,4.818,16.395,0.000,-0.617,,
1.553,23.717,160.610,3.837,16.378,0.000,-0.773,,
1.554,23.197,159.363,3.181,16.431,0.000,-0.928,,
1.555,22.874,157.394,2.797,16.499,0.000,-1.087,,
1.554,23.103,156.211,2.923,16.566,0.000,-1.244,,
1.553,23.592,157.203,3.422,16.644,0.000,-1.390,,
1.552,23.965,158.106,3.564,16.697,0.000,-1.538,,
1.551,24.163,159.931,3.529,16.591,0.000,-1.718,,
